X,Y,Z
-4664628.423478911,470902.7276415059,-4117899.0142999436
-4671794.749979466,393499.07508385985,-4117899.0142999436
-4643334.833054406,645864.8087388729,-4118239.948931621
-4663883.222407987,475282.0328657254,-4118239.948931621
-4664296.208297819,471211.84650036006,-4118239.948931621
-4667408.3486132175,439316.5491070477,-4118239.948931621
-4663273.21596704,478303.8764826973,-4118580.861775819
-4669043.371386832,418241.1757857342,-4118580.861775819
-4675704.911858478,335671.36046504905,-4118580.861775819
-4663218.118065725,475899.54535235366,-4118921.752847095
-4675381.735178066,335989.9169414882,-4118921.752847095
-4667781.616986152,422234.5664802825,-4119603.4696309487
-4668117.886877961,418500.47456924454,-4119603.4696309487
-4674832.965865555,335267.04917320056,-4119603.4696309487
-4653228.869837143,557781.3981684686,-4119944.295348102
-4653633.2694547055,554397.327422259,-4119944.295348102
-4662081.224662848,478181.61599416827,-4119944.295348102
-4667758.571326283,419152.6249931586,-4119944.295348102
-4674436.418200399,336605.3704718054,-4119944.295348102
-4653295.423443499,554700.2819867516,-4120285.099276942
-4661817.924993607,477812.02881959436,-4120285.099276942
-4661415.491970537,478798.45101234573,-4120625.881407491
-4673814.206881982,336902.2187859487,-4120625.881407491
-4673863.1578922765,336222.4364494122,-4120625.881407491
-4640867.060438707,646209.6137348142,-4120966.641754299
-4640914.041848785,645872.1187039043,-4120966.641754299
-4673490.798632136,337220.5400758785,-4120966.641754299
-4660854.061090476,478398.26320784213,-4121307.380307387
-4666043.112155073,424814.2565098964,-4121307.380307387
-4673240.872413947,336519.27942331077,-4121307.380307387
-4672695.980489521,339895.9222251929,-4121648.0970567777
-4639882.467150536,646760.4576001103,-4121988.7920170217
-4659820.188751902,479661.9528629162,-4122329.465178143
-4664961.806056302,426768.2375247849,-4122329.465178143
-4639335.655380719,646340.3027680991,-4122670.1165301604
-4671897.6898040855,338471.6919809541,-4122670.1165301604
-4638425.626550274,650684.3279253524,-4123010.7460876247
-4638472.933388505,650347.0103477082,-4123010.7460876247
-4638520.215696183,650009.6893307056,-4123010.7460876247
-4671549.377178013,339129.4800421826,-4123010.7460876247
-4671598.6521484,338450.0271697775,-4123010.7460876247
-4637891.80087878,652329.1010852006,-4123351.3538405593
-4637939.227329711,651991.8223241108,-4123351.3538405593
-4637986.629241539,651654.540195909,-4123351.3538405593
-4638034.006636764,651317.2545404892,-4123351.3538405593
-4638081.359503757,650979.9654405795,-4123351.3538405593
-4638128.687830912,650642.6729789117,-4123351.3538405593
-4638175.991640695,650305.3769953725,-4123351.3538405593
-4638223.270921495,649968.0775726947,-4123351.3538405593
-4638788.708894433,645920.2172209433,-4123351.3538405593
-4666614.467945684,397847.9864738008,-4123351.3538405593
-4637499.932410017,652961.8386237421,-4123691.9397789887
-4637547.40486457,652624.5884393984,-4123691.9397789887
-4637594.852804861,652287.3347227141,-4123691.9397789887
-4637642.276219242,651950.0775564098,-4123691.9397789887
-4637926.301624702,649926.4623783284,-4123691.9397789887
-4637202.965881377,652920.0256181625,-4124032.5039174627
-4637250.43529599,652582.7970299412,-4124032.5039174627
-4637297.880197909,652245.5649096055,-4124032.5039174627
-4637629.307793123,649884.843745829,-4124032.5039174627
-4664084.387579348,419848.4633422457,-4124032.5039174627
-4666016.869088022,397797.03872487636,-4124032.5039174627
-4636905.974828907,652878.2091596174,-4124373.0462460015
-4636953.441203326,652541.0021693022,-4124373.0462460015
-4637332.289435457,649843.2216764159,-4124373.0462460015
-4670130.088958962,342099.2949417525,-4124373.0462460015
-4636656.4225952765,652499.2038587051,-4124713.566754633
-4636703.861419699,652162.0149364165,-4124713.566754633
-4669806.056311703,342416.98068993207,-4124713.566754633
-4636406.815244454,652120.234775775,-4125054.065457903
-4636690.915012612,650097.1586530255,-4125054.065457903
-4665206.943882911,396702.82050408766,-4125054.065457903
-4636157.152777451,651741.3020007742,-4125394.5423458363
-4636346.540480643,650392.6710506203,-4125394.5423458363
-4636393.826114483,650055.5046691649,-4125394.5423458363
-4656680.0281026475,483788.1621671902,-4125394.5423458363
-4664560.085305482,400748.1510351498,-4125394.5423458363
-4664589.216201476,400408.9335667779,-4125394.5423458363
-4636002.122990266,650688.1332779286,-4125734.997408465
-4664551.347154065,397330.417816422,-4125734.997408465
-4635988.447883063,648623.6594482163,-4126075.430660326
-4663433.71735739,406801.5539737309,-4126075.430660326
-4662388.644855097,408418.6368408546,-4127096.5994761153
-4667536.534482449,344639.46068936214,-4127096.5994761153
-4660949.437334851,417857.8173766852,-4127777.269556234
-4663044.809974382,393786.6339857908,-4127777.269556234
-4660741.489335724,416814.2062272177,-4128117.5718566678
-4661531.732293559,397414.66245295736,-4129138.3477533916
-4661560.62077941,397075.6652214611,-4129138.3477533916
-4661589.484612609,396736.66589003307,-4129138.3477533916
-4661261.412524118,397050.17840992415,-4129478.5627168845
-4661290.274504655,396711.2008376036,-4129478.5627168845
-4661319.11182705,396372.2212486295,-4129478.5627168845
-4661376.71253141,395694.25562112685,-4129478.5627168845
-4661462.92869308,394677.2915710017,-4129478.5627168845
-4661720.245946602,391626.28690276307,-4129478.5627168845
-4659427.48972887,414647.45498432225,-4129818.755833474
-4659487.748478442,413969.76428882324,-4129818.755833474
-4661048.686052124,396007.81585446163,-4129818.755833474
-4661278.28524708,393296.06081181584,-4129818.755833474
-4660778.207272258,395643.44979537826,-4130158.927117697
-4660979.007395645,393270.80919780466,-4130158.927117697
-4651883.911494624,486367.6104736698,-4130499.076559589
-4660507.675493457,395279.12316103437,-4130499.076559589
-4660679.704894636,393245.555503982,-4130499.076559589
-4660850.846968188,391211.91297852877,-4130499.076559589
-4664087.300695574,350523.93645892927,-4130499.076559589
-4664112.779184577,350184.75350522826,-4130499.076559589
-4651585.14925318,486336.3740369411,-4130839.2041491843
-4663711.176166653,351518.8967358582,-4130839.2041491843
-4663787.7547045825,350501.42443607387,-4130839.2041491843
-4651286.362404672,486305.13502747426,-4131179.309901014
-4660081.025957414,393195.04187804257,-4131179.309901014
-4659781.649517186,393169.7819455871,-4131519.393805111
-4659310.263238794,395177.5651122032,-4131859.455851521
-4662607.149881067,354163.8081006108,-4131859.455851521
-4658883.37235057,393093.9896736978,-4132539.514404889
-4661930.504579175,355135.37187439157,-4132539.514404889
-4658112.456724984,395075.9736244378,-4133219.4855304062
-4649001.112374907,485040.88722915226,-4133899.369221853
-4649036.373253287,484702.80101841583,-4133899.369221853
-4649071.609536793,484364.7123254749,-4133899.369221853
-4660654.103671359,356060.8530553299,-4133899.369221853
-4648772.590012893,484333.5589000519,-4134239.2782793823
-4648807.799453504,483995.48930980446,-4134239.2782793823
-4648543.9356716955,483626.304667666,-4134579.1654729997
-4626521.222996787,655533.9808824887,-4135598.695844251
-4626223.435783977,655491.7872714231,-4135938.495556095
-4647417.768647378,482825.8947465519,-4135938.495556095
-4647452.868451132,482487.9236856909,-4135938.495556095
-4656058.479974033,390809.6621618785,-4135938.495556095
-4647118.59258311,482794.8129806965,-4136278.2734031947
-4647153.690127324,482456.8636766168,-4136278.2734031947
-4647188.763086663,482118.9119021731,-4136278.2734031947
-4647223.811477776,481780.957496933,-4136278.2734031947
-4646924.604062811,481749.938454012,-4136618.029375597
-4646344.333035572,484422.1322240207,-4136957.763463359
-4646009.856380593,484728.8026702672,-4137297.4756809827
-4646256.007710665,482363.6683419673,-4137297.4756809827
-4646361.132564691,481350.00105528906,-4137297.4756809827
-4646396.125032818,481012.1069201733,-4137297.4756809827
-4646466.036268321,480336.31085805123,-4137297.4756809827
-4645991.795016178,481994.7333991806,-4137637.166018524
-4646026.834379939,481656.8660402502,-4137637.166018524
-4646061.849173198,481318.9961340828,-4137637.166018524
-4646096.839387375,480981.12376354786,-4137637.166018524
-4646131.805039079,480643.2487682591,-4137637.166018524
-4645516.937531487,483652.87193457433,-4137976.8344660304
-4645552.09747975,483315.0391038771,-4137976.8344660304
-4645587.232851592,482977.2037982495,-4137976.8344660304
-4645622.343663692,482639.3658573165,-4137976.8344660304
-4645692.4915742045,481963.6824010117,-4137976.8344660304
-4645727.5286806645,481625.8368081257,-4137976.8344660304
-4645762.541218205,481287.98866816674,-4137976.8344660304
-4645797.529178247,480950.138063999,-4137976.8344660304
-4645832.492577399,480612.2848352465,-4137976.8344660304
-4645902.345658719,479936.57083546085,-4137976.8344660304
-4645937.235348899,479598.7099869184,-4137976.8344660304
-4645972.100469051,479260.846602017,-4137976.8344660304
-4646111.315229005,477909.3678967636,-4137976.8344660304
-4645358.104148613,482270.45004850905,-4138316.481038009
-4645393.163556321,481932.6288532345,-4138316.481038009
-4645428.198405294,481594.80502818007,-4138316.481038009
-4645498.194392653,480919.14982020354,-4138316.481038009
-4645533.155539067,480581.3183597746,-4138316.481038009
-4645568.092117591,480243.4843577924,-4138316.481038009
-4645603.004119663,479905.647897122,-4138316.481038009
-4645637.891561855,479567.80881739396,-4138316.481038009
-4645672.754435601,479229.9672014706,-4138316.481038009
-4645707.59273236,478892.12313222286,-4138316.481038009
-4645742.406468669,478554.27644927567,-4138316.481038009
-4645163.851588136,481225.9660991404,-4138656.1057245173
-4645198.835039353,480888.1590330682,-4138656.1057245173
-4645233.793932846,480550.34934274945,-4138656.1057245173
-4645268.72826003,480212.53711104125,-4138656.1057245173
-4645303.638012346,479874.7224208032,-4138656.1057245173
-4645338.523206365,479536.9051116764,-4138656.1057245173
-4645373.383833522,479199.0852665176,-4138656.1057245173
-4644794.433827871,481870.5141124915,-4138995.708515603
-4644864.469930592,481194.9509978465,-4138995.708515603
-4644899.451127119,480857.1657035013,-4138995.708515603
-4644934.407767504,480519.3777850787,-4138995.708515603
-4644969.339843165,480181.5873254305,-4138995.708515603
-4645039.130291204,479505.9988706712,-4138995.708515603
-4622862.331781779,657759.2440304861,-4139335.289425776
-4622516.457411103,658052.9994724386,-4139674.8484450844
-4652873.475208884,389179.35819974885,-4139674.8484450844
-4654473.593376482,369550.6970798225,-4139674.8484450844
-4654119.685100748,370203.7872365591,-4140014.385563584
-4654146.594775355,369865.3290963404,-4140014.385563584
-4643958.342092626,475298.99295301124,-4140693.394131732
-4653167.371019954,374555.24701850046,-4140693.394131732
-4652403.171650971,376536.9518904191,-4141372.3150995565
-4651101.3226084635,388690.52845761634,-4141711.7427359843
-4620285.963125299,658763.9201425279,-4142051.1484608417
-4642759.926124523,475176.33769626287,-4142051.1484608417
-4642494.802036827,474808.0570785056,-4142390.532288618
-4650709.707899936,378782.9633993005,-4143069.2342131734
-4618757.098773138,660945.104482788,-4143408.552314505
-4649497.180448308,386173.1956342817,-4143747.848503435
-4640131.0763323195,474225.34171150206,-4145104.8140829536
-4639231.330474304,474133.3869197188,-4146122.3081035195
-4614266.151230438,668865.4453976024,-4147139.6047832905
-4614314.7803008305,668529.8846986465,-4147139.6047832905
-4614016.29589851,668486.6397635762,-4147478.659817383
-4637131.064834297,473918.7379853606,-4148495.6933007776
-4611676.118752188,667805.1842229497,-4150190.310293699
-4635698.996710305,473091.11198939255,-4150190.310293699
-4635398.73359969,473060.46897115704,-4150529.1678578993
-4634360.020151646,474316.62566706125,-4151545.608834839
-4634394.501178369,473979.6042150433,-4151545.608834839
-4634428.957687841,473642.5803372706,-4151545.608834839
-4634463.389696418,473305.5538737534,-4151545.608834839
-4634497.797195647,472968.5249071609,-4151545.608834839
-4633990.63682551,474959.87688443187,-4151884.378588044
-4634025.164623479,474622.8823739069,-4151884.378588044
-4634059.667922705,474285.8852724602,-4151884.378588044
-4634094.146714718,473948.8856627557,-4151884.378588044
-4634128.600991068,473611.88362745376,-4151884.378588044
-4634163.030768111,473274.8790065748,-4151884.378588044
-4634197.436037395,472937.8718827828,-4151884.378588044
-4634231.816790487,472600.86233874183,-4151884.378588044
-4609445.615465856,670562.619635021,-4152223.1263758945
-4633690.264571114,474929.0902946114,-4152223.1263758945
-4633724.790131013,474592.11762785114,-4152223.1263758945
-4633759.291193758,474255.142370337,-4152223.1263758945
-4633793.767750878,473918.1646047277,-4152223.1263758945
-4633828.219793924,473581.18441367813,-4152223.1263758945
-4633862.647339252,473244.2016372192,-4152223.1263758945
-4633897.050378408,472907.2163580094,-4152223.1263758945
-4633931.428902962,472570.2286587075,-4152223.1263758945
-4633355.319970653,475235.2495829736,-4152561.8522128547
-4633389.867804254,474898.3011923914,-4152561.8522128547
-4633424.391125902,474561.3503711783,-4152561.8522128547
-4633458.889951983,474224.3969593794,-4152561.8522128547
-4633493.364274027,473887.44103964785,-4152561.8522128547
-4633527.814083587,473550.4826946333,-4152561.8522128547
-4633562.239397017,473213.521764377,-4152561.8522128547
-4633596.640205865,472876.5583315321,-4152561.8522128547
-4633631.016501699,472539.5924787521,-4152561.8522128547
-4633665.368300838,472202.6240460787,-4152561.8522128547
-4633768.276658537,471191.7038526036,-4152561.8522128547
-4633802.530436079,470854.7254416533,-4152561.8522128547
-4633939.30046951,469506.7870762794,-4152561.8522128547
-4633973.431715986,469169.79623258096,-4152561.8522128547
-4634583.603274156,463103.5389725291,-4152561.8522128547
-4605928.783567577,690244.1683486636,-4152900.5560890054
-4608701.55627987,671481.1511718968,-4152900.5560890054
-4633089.446533726,474867.5095786729,-4152900.5560890054
-4633123.967616938,474530.5806047891,-4152900.5560890054
-4633158.464206172,474193.6490404873,-4152900.5560890054
-4633192.936292959,473856.7149684156,-4152900.5560890054
-4633227.383868852,473519.7784712181,-4152900.5560890054
-4633261.806950201,473182.8393889465,-4152900.5560890054
-4633296.205528557,472845.8978042485,-4152900.5560890054
-4633330.579595489,472508.9537997723,-4152900.5560890054
-4633364.929167316,472172.00721557,-4152900.5560890054
-4633570.512001181,470150.2754957676,-4152900.5560890054
-4633741.157151205,468465.4306975462,-4152900.5560890054
-4633877.232177756,467117.51020514674,-4152900.5560890054
-4634012.915104369,465769.55018715817,-4152900.5560890054
-4634046.774562967,465432.5540808129,-4152900.5560890054
-4634249.416690844,463410.52549138764,-4152900.5560890054
-4634283.10460381,463073.51211151935,-4152900.5560890054
-4634316.768008382,462736.49628268584,-4152900.5560890054
-4605630.09911205,690199.407516855,-4153239.2379944245
-4632823.519612924,474499.80832958495,-4153239.2379944245
-4632858.01396513,474162.8986145617,-4153239.2379944245
-4632892.483816477,473825.98639193113,-4153239.2379944245
-4632926.929158519,473489.07174433203,-4153239.2379944245
-4632961.350007607,473152.15451182646,-4153239.2379944245
-4632995.74635529,472815.2347770568,-4153239.2379944245
-4633030.118193138,472478.31262266584,-4153239.2379944245
-4633064.465537471,472141.38788871607,-4153239.2379944245
-4633813.907742116,464728.4157432558,-4153239.2379944245
-4633948.895703908,463380.4743275517,-4153239.2379944245
-4633982.581432287,463043.48280226754,-4153239.2379944245
-4634016.242653859,462706.4888281769,-4153239.2379944245
-4605331.390292497,690154.6430338552,-4153577.8979435773
-4606528.922448795,682115.7763586502,-4153577.8979435773
-4607663.390037978,674409.9123073064,-4153577.8979435773
-4632488.530495234,474805.9188181323,-4153577.8979435773
-4632523.047101029,474469.0335442518,-4153577.8979435773
-4632557.539216024,474132.14568028937,-4153577.8979435773
-4632592.006831748,473795.2553088822,-4153577.8979435773
-4632626.4499397585,473458.3625126638,-4153577.8979435773
-4632660.868556403,473121.4671317066,-4153577.8979435773
-4632695.26267323,472784.5692486476,-4153577.8979435773
-4632729.632281814,472447.6689461242,-4153577.8979435773
-4632763.977398469,472110.76606420934,-4153577.8979435773
-4632798.298014763,471773.8606855378,-4153577.8979435773
-4632832.594122285,471436.9528927466,-4153577.8979435773
-4633648.350203137,463350.42071240867,-4153577.8979435773
-4633682.03374675,463013.45104349125,-4153577.8979435773
-4633715.692785146,462676.47892592626,-4153577.8979435773
-4606130.859595391,682741.4714509428,-4153916.535926549
-4606180.4977804655,682406.5023304466,-4153916.535926549
-4606230.111593861,682071.5296814386,-4153916.535926549
-4606576.72625155,679726.6198358876,-4153916.535926549
-4607118.994558549,676041.4059314727,-4153916.535926549
-4607217.2720733695,675371.320434024,-4153916.535926549
-4607266.37427124,675036.2724072766,-4153916.535926549
-4607315.452115382,674701.2207301888,-4153916.535926549
-4632153.496850823,475111.98066210205,-4153916.535926549
-4632188.035723233,474775.11967089627,-4153916.535926549
-4632222.550090046,474438.2562496902,-4153916.535926549
-4632257.039967647,474101.39023857017,-4153916.535926549
-4632291.505347568,473764.5217201681,-4153916.535926549
-4632325.946221362,473427.65077711205,-4153916.535926549
-4632429.121870308,472417.02277104405,-4153916.535926549
-4632463.464759105,472080.14174294577,-4153916.535926549
-4632497.78314913,471743.25821825274,-4153916.535926549
-4632532.077031973,471406.37227959675,-4153916.535926549
-4605732.687835629,683367.061568702,-4154255.1519334186
-4605782.371504037,683032.1214828069,-4154255.1519334186
-4605832.030826701,682697.1777043112,-4154255.1519334186
-4606079.962042024,681022.4048514094,-4154255.1519334186
-4606129.475213173,680687.4394368337,-4154255.1519334186
-4606524.703582707,678007.5869169194,-4154255.1519334186
-4606573.997508915,677672.5891677956,-4154255.1519334186
-4606672.512263687,677002.5830001086,-4154255.1519334186
-4606721.733103552,676667.5745046888,-4154255.1519334186
-4606770.929580779,676332.5624307141,-4154255.1519334186
-4631818.41870228,475417.9937749076,-4154255.1519334186
-4631852.979829479,475081.157150461,-4154255.1519334186
-4631887.516461134,474744.318013553,-4154255.1519334186
-4632162.927628187,472049.51492582314,-4154255.1519334186
-4632979.753850892,463964.1506004279,-4154255.1519334186
-4604334.7096303925,690690.0083017559,-4154593.745978651
-4604685.711807689,688346.0622021391,-4154593.745978651
-4604735.757561951,688011.1982413091,-4154593.745978651
-4605334.407167445,683992.5467684224,-4154593.745978651
-4605384.136335397,683657.6355642778,-4154593.745978651
-4605433.841147787,683322.720744609,-4154593.745978651
-4605781.092821014,680978.2161622626,-4154593.745978651
-4631552.438305381,475050.3311256147,-4154593.745978651
-4603985.672601791,690979.9989013947,-4154932.3180523254
-4604586.913259885,686962.0008706003,-4154932.3180523254
-4604636.858374628,686627.144017897,-4154932.3180523254
-4604786.547596164,685622.5517598859,-4154932.3180523254
-4604836.395302882,685287.6803929044,-4154932.3180523254
-4604985.792294042,684283.0446345637,-4154932.3180523254
-4605432.668152674,681268.9421340709,-4154932.3180523254
-4605482.199242349,680934.023871765,-4154932.3180523254
-4605531.705987832,680599.101927964,-4154932.3180523254
-4632344.751781236,464240.81364004343,-4154932.3180523254
-4603636.593418695,691269.9386533117,-4155270.8681445257
-4603287.472050019,691559.8277099262,-4155609.3962697177
-4631709.636000727,464517.37686855375,-4155609.3962697177
-4602639.424485376,691804.7418944505,-4156286.3865794037
-4631006.756006803,465467.3979497097,-4156286.3865794037
-4602041.583375471,691714.8827339584,-4156963.2889751787
-4630371.372643615,465743.66932374483,-4156963.2889751787
-4601742.626320075,691669.9476674735,-4157301.7071897113
-4601443.644921206,691625.0089420162,-4157640.103426486
-4629367.207066347,466662.8775950347,-4157978.4776755944
-4600845.609128061,691535.1205194471,-4158316.829927128
-4600546.5547297755,691490.170821733,-4158655.160195532
-4628663.547101216,467612.04680318345,-4158655.160195532
-4600247.476001511,691445.2174670747,-4158993.4684709026
-4599948.372952029,691400.2604567893,-4159331.7547433325
-4599649.2455685595,691355.2997889572,-4159670.0190272667
-4599350.093859856,691310.3354648944,-4160008.261312801
-4598801.97228969,690885.9633335908,-4160684.679873384
-4626721.574893361,468775.4932621993,-4160684.679873384
-4626386.429992098,469081.4331834902,-4161022.856152979
-4598253.716039846,690461.6599718939,-4161361.0104189
-4597954.436189432,690416.7208982642,-4161699.1426855945
-4597655.132022754,690371.7781733684,-4162037.252943151
-4623772.201531214,470854.7020882837,-4163727.474015146
-4622429.9323144965,472076.6085283593,-4165079.2545308634
-4594311.0003611855,690211.2768639787,-4165755.012629763
-4620346.220179848,474580.01055119,-4167106.2644543895
-4620010.231112209,474885.0232347869,-4167444.022314614
-4618260.280737721,477081.05712424585,-4169132.4810197093
-4616647.90185259,477932.46086245537,-4170820.388505604
-4615638.3391440995,478845.73819723027,-4171832.8683245988
-4614930.196890742,479789.95345443767,-4172507.7445572433
-4614593.476814596,480094.158863292,-4172845.1495790654
-4613919.903935922,480702.42290489696,-4173519.893408595
-4613583.051157172,481006.481362958,-4173857.2322208267
-4612165.012735761,482893.04269622796,-4175206.366709521
-4611490.732565892,483500.52258860605,-4175880.8014735566
-4610816.275724264,484107.8062346453,-4176555.1479010675
-4610514.196259143,484076.0897188652,-4176892.287988213
-4610212.092411335,484044.3706430504,-4177229.405985872
-4609874.753604039,484347.88986770064,-4177566.5018841783
-4582453.44157404,695587.6421990551,-4177903.575697529
-4607814.426714874,486503.0653704534,-4179588.6132900007
-4578738.28943592,699793.5083372799,-4181273.098297028
-4606161.1149305515,487683.36116716865,-4181273.098297028
-4578335.874296846,700413.4665610722,-4181609.9289611457
-4578386.79769927,700080.5187023776,-4181609.9289611457
-4577933.351477214,701033.318742779,-4181946.737518914
-4577984.319957629,700700.4001547312,-4181946.737518914
-4578035.26421516,700367.477940932,-4181946.737518914
-4577734.629922551,700321.485616901,-4182283.523960467
-4577281.086082122,701274.1140932607,-4182620.288275949
-4577840.600530607,697612.3280418696,-4182620.288275949
-4577133.288718126,700229.4898592411,-4182957.0304797366
-4576628.713056691,701514.8033607088,-4183293.750561971
-4576327.995339152,701468.7087474656,-4183630.4485127865
-4576378.995474032,701135.9069829428,-4183630.4485127865
-4576429.971418985,700803.1014305911,-4183630.4485127865
-4603901.862597326,488798.4347863461,-4183630.4485127865
-4576027.253412502,701422.6104234012,-4183967.1243465645
-4576078.250195812,701089.8305295669,-4183967.1243465645
-4602762.526038345,488000.4905141159,-4184977.0190713233
-4601818.991339955,488238.87195256,-4185986.7146059377
-4601551.755851709,487872.12055332924,-4186323.235514052
-4601106.900887893,489178.45006133214,-4186659.734274736
-4601213.5135711115,488174.63261950295,-4186659.734274736
-4573726.542958795,698346.7907304349,-4186996.2109023565
-4600875.22728823,488477.09548635496,-4186996.2109023565
-4572874.2015612405,697876.3517916166,-4188005.5079125273
-4568592.987821339,703683.8860394837,-4191704.557833015
-4568746.399104475,702687.1569281938,-4191704.557833015
-4568240.517149373,703969.6933528641,-4192040.7021301105
-4567888.004924439,704255.4493187153,-4192376.824257611
-4568143.777456563,702594.4718773103,-4192376.824257611
-4567586.674741561,704208.9916509467,-4192712.9242056734
-4567637.874178519,703876.8255658462,-4192712.9242056734
-4567689.049471824,703544.6556785778,-4192712.9242056734
-4567740.2006089175,703212.4820706133,-4192712.9242056734
-4589578.295867277,499432.02954581054,-4198087.506706808
-4589129.318426765,500733.9462603178,-4198423.22947776
-4588789.365651692,501034.5348515528,-4198758.930037306
-4561461.467243445,699868.9781746905,-4200101.510230674
-4560402.87154821,700724.9381659336,-4201108.21215155
-4584025.439945248,505237.5798620163,-4203456.40560598
-4557127.0494893575,701917.8289483737,-4204462.440814144
-4556522.614272888,701824.7299738933,-4205133.019776763
-4556169.313713631,702109.5107838513,-4205468.275904733
-4555815.971757934,702394.2401269176,-4205803.50978405
-4555257.994628875,704004.0187847287,-4206138.721429035
-4580156.854513174,506834.04078265425,-4207479.345541689
-4579585.406733209,506433.69290237385,-4208149.524093635
-4579428.335628364,505067.9744457701,-4208484.579992337
-4579465.053101707,504734.9476575814,-4208484.579992337
-4552736.514872436,704292.33000265,-4208819.61362644
-4578414.440438109,508663.4981425181,-4209154.625010255
-4578929.942226991,504001.91163517867,-4209154.625010255
-4551777.758760969,704482.9537753992,-4209824.58098777
-4577583.586341808,510593.28958107636,-4209824.58098777
-4551475.201783863,704436.126745563,-4210159.525585966
-4577093.366842557,512223.66240112024,-4210159.525585966
-4577759.94449488,506231.82406480366,-4210159.525585966
-4549808.314578359,705194.5666897713,-4211833.914544216
-4549454.331624586,705478.4987405861,-4212168.725523353
-4574514.336294446,515977.4507344717,-4212503.514226444
-4548797.5749349035,705715.4124783063,-4212838.280643695
-4548494.818440243,705668.4418402442,-4213173.024789395
-4571777.472209027,518362.5170617122,-4215181.021677181
-4545917.921519605,706284.3246518439,-4215850.175653537
-4545209.212875868,706851.261619936,-4216519.240455881
-4570175.179712509,516161.1929572061,-4217188.216054003
-4544197.2942354875,707370.8190832635,-4217522.6704040775
-4568503.950773406,520010.4672614235,-4218525.899613078
-4542527.327262164,708125.9385174089,-4219194.607537712
-4567702.724465797,518909.86344688747,-4219528.928035128
-4567393.969136245,516183.4694907139,-4220197.502075275
-4541159.911325753,708927.6123484082,-4220531.755622491
-4566787.940789903,518805.9402493906,-4220531.755622491
-4566482.964597781,518771.29369646136,-4220865.986841416
-4566177.964248509,518736.6443991802,-4221200.195746326
-4565797.4493144015,519366.0661435719,-4221534.382327432
-4539333.6907323105,710671.584755864,-4222202.688503143
-4536699.29865632,711611.2279362625,-4224875.019908435
-4535988.656388993,712175.7393556288,-4225542.879368714
-4561943.100802354,517919.51375351,-4225876.775571566
-4531565.138711514,716547.1155150264,-4229548.158475276
-4531157.061424123,717158.1122485454,-4229881.786379189
-4557519.630801439,524132.5100746027,-4229881.786379189
-4530748.878302338,717769.0016387167,-4230215.391921394
-4530340.589365658,718379.7837446708,-4230548.975092119
-4556564.627596798,524358.4290404974,-4230882.535881589
-4529680.579010678,718612.8197328692,-4231216.07430406
-4556220.812427651,524654.5920432361,-4231216.07430406
-4556522.455856033,519317.98899183155,-4231549.590349756
-4556560.209671269,518986.62800820416,-4231549.590349756
-4556597.939398212,518655.26420038944,-4231549.590349756
-4555533.05289856,525246.7679367138,-4231883.084008911
-4556216.696222803,519283.14081992366,-4231883.084008911
-4528559.579327464,719785.4996885271,-4232216.555295771
-4528098.477350854,720725.0802869963,-4232550.004200562
-4527794.492041155,720676.6957746376,-4232883.430713528
-4527490.482778936,720628.3074498216,-4233216.834848903
-4554271.758139691,525436.9440408994,-4233216.834848903
-4553965.926498927,525401.6595319267,-4233550.216596925
-4553315.975777866,525662.2100773592,-4234216.912915852
-4552971.837758815,525957.9977803187,-4234550.227491232
-4525351.186958052,722312.5231272893,-4235216.789449016
-4551709.751501433,526147.6317172216,-4235883.261815077
-4551403.734946905,526112.2582214978,-4236216.464400803
-4550982.81384375,527069.7649076747,-4236549.644583312
-4551097.694322293,526076.8819434309,-4236549.644583312
-4523210.422196495,723994.8712759049,-4237215.937723635
-4549643.375474197,527920.5556218342,-4237882.141229944
-4521782.430409018,725115.3985854635,-4238548.255096143
-4520102.143851707,725857.4745782346,-4240213.147442723
-4519744.881234472,726137.2687236244,-4240546.058649215
-4547001.383526906,529289.6585793147,-4240546.058649215
-4547039.8625274785,528958.9899611269,-4240546.058649215
-4546656.558109087,529584.6447168324,-4240878.947421604
-4519083.068847766,726368.0661733465,-4241211.813774106
-4546350.21169555,529548.9621543824,-4241211.813774106
-4518421.151203302,726598.7558345089,-4241877.47918046
-4545698.930027439,529808.1626107931,-4241877.47918046
-4518063.725868878,726878.3420856104,-4242210.278238775
-4544970.395313122,530728.3046607117,-4242543.054862172
-4544318.856394493,530987.2039805009,-4243208.540789201
-4543551.199692508,532237.2619452961,-4243873.936955449
-4515454.558048103,729490.7441657519,-4244539.243354822
-4542631.509693392,532129.5283102043,-4244871.862876558
-4514434.162244585,729999.6456896594,-4245537.034587261
-4542056.943221294,531727.385493011,-4245537.034587261
-4541750.281189552,531691.485326543,-4245869.5867567435
-4511303.342186424,733870.4970414154,-4248196.823165069
-4537490.479463795,533534.4257367767,-4250190.721053486
-4537606.770633626,532544.4861893938,-4250190.721053486
-4537144.690546928,533828.2818573104,-4250522.958711209
-4537261.045834449,532838.4177423726,-4250522.958711209
-4537299.782943078,532508.4573728406,-4250522.958711209
-4507737.753311923,740358.4524041818,-4250855.173882082
-4536837.689362419,533792.1609208995,-4250855.173882082
-4536954.03677688,532802.3637840891,-4250855.173882082
-4536569.468019224,533426.1299035623,-4251187.366580293
-4535220.1658790335,536945.8957582304,-4252183.809765583
