# Latitude   Longitude    X             Y            Z         Velocity     Azimuth      Mag_percent
-3.83542e+01 1.75327e+02 -1.20000e+02 0.00000e+00 6.50000e+01 7.93000e+00 -7.65000e-01 5.46000e-01
-3.85062e+01 1.75538e+02 -9.50000e+01 0.00000e+00 6.50000e+01 7.68000e+00 9.56500e+00 2.69000e-01
-3.86577e+01 1.75751e+02 -7.00000e+01 0.00000e+00 6.50000e+01 7.61000e+00 6.72200e+01 9.22000e-01
-3.87787e+01 1.75921e+02 -5.00000e+01 0.00000e+00 6.50000e+01 7.86000e+00 1.18000e+02 2.17000e+00
-3.88994e+01 1.76092e+02 -3.00000e+01 0.00000e+00 6.50000e+01 7.99000e+00 8.35600e+01 1.18300e+00
-3.90199e+01 1.76264e+02 -1.00000e+01 0.00000e+00 6.50000e+01 8.05000e+00 2.19800e+01 3.93500e+00
-3.91401e+01 1.76436e+02 1.00000e+01 0.00000e+00 6.50000e+01 8.65000e+00 3.00500e+01 7.81700e+00
-3.92600e+01 1.76609e+02 3.00000e+01 0.00000e+00 6.50000e+01 8.59000e+00 2.89000e+01 8.26700e+00
-3.93797e+01 1.76782e+02 5.00000e+01 0.00000e+00 6.50000e+01 8.62000e+00 2.96300e+01 5.16200e+00
-3.94991e+01 1.76956e+02 7.00000e+01 0.00000e+00 6.50000e+01 9.20000e+00 3.43900e+01 2.35800e+00
-3.96182e+01 1.77131e+02 9.00000e+01 0.00000e+00 6.50000e+01 8.81000e+00 3.35200e+01 6.80000e-01
-3.97964e+01 1.77394e+02 1.20000e+02 0.00000e+00 6.50000e+01 8.48000e+00 8.75600e+01 4.00000e-03
-3.81861e+01 1.74591e+02 -1.80000e+02 3.00000e+01 6.50000e+01 7.87000e+00 4.50000e+01 0.00000e+00
-3.84005e+01 1.74884e+02 -1.45000e+02 3.00000e+01 6.50000e+01 7.76000e+00 4.13800e+00 1.28000e-01
-3.85533e+01 1.75095e+02 -1.20000e+02 3.00000e+01 6.50000e+01 7.82000e+00 -3.43700e+00 9.86000e-01
-3.87057e+01 1.75306e+02 -9.50000e+01 3.00000e+01 6.50000e+01 7.87000e+00 7.85700e+00 3.71000e-01
-3.88577e+01 1.75518e+02 -7.00000e+01 3.00000e+01 6.50000e+01 7.48000e+00 1.76600e+01 1.54400e+00
-3.89790e+01 1.75689e+02 -5.00000e+01 3.00000e+01 6.50000e+01 8.04000e+00 -2.59600e+01 2.87300e+00
-3.91000e+01 1.75860e+02 -3.00000e+01 3.00000e+01 6.50000e+01 8.23000e+00 -4.00600e+01 4.03300e+00
-3.92208e+01 1.76032e+02 -1.00000e+01 3.00000e+01 6.50000e+01 7.65000e+00 -6.77300e+00 1.77500e+00
-3.93413e+01 1.76204e+02 1.00000e+01 3.00000e+01 6.50000e+01 8.64000e+00 1.60500e+01 5.41000e+00
-3.94616e+01 1.76377e+02 3.00000e+01 3.00000e+01 6.50000e+01 8.81000e+00 2.11900e+01 6.93200e+00
-3.95816e+01 1.76551e+02 5.00000e+01 3.00000e+01 6.50000e+01 8.84000e+00 2.74800e+01 6.50900e+00
-3.97014e+01 1.76725e+02 7.00000e+01 3.00000e+01 6.50000e+01 9.33000e+00 3.25200e+01 2.50600e+00
-3.98208e+01 1.76899e+02 9.00000e+01 3.00000e+01 6.50000e+01 8.79000e+00 3.25900e+01 5.91000e-01
-3.99995e+01 1.77162e+02 1.20000e+02 3.00000e+01 6.50000e+01 8.47000e+00 4.50000e+01 0.00000e+00
-3.83837e+01 1.74357e+02 -1.80000e+02 6.00000e+01 6.50000e+01 7.87000e+00 4.50000e+01 0.00000e+00
-3.85988e+01 1.74650e+02 -1.45000e+02 6.00000e+01 6.50000e+01 8.04000e+00 5.23800e+00 2.60000e-01
-3.87519e+01 1.74861e+02 -1.20000e+02 6.00000e+01 6.50000e+01 8.05000e+00 -7.34600e+00 5.72000e-01
-3.89047e+01 1.75072e+02 -9.50000e+01 6.00000e+01 6.50000e+01 7.85000e+00 7.03600e+01 5.29000e-01
-3.90571e+01 1.75285e+02 -7.00000e+01 6.00000e+01 6.50000e+01 7.52000e+00 -1.11400e+01 8.29000e-01
-3.91788e+01 1.75456e+02 -5.00000e+01 6.00000e+01 6.50000e+01 7.69000e+00 -3.36500e+01 1.90700e+00
-3.93001e+01 1.75627e+02 -3.00000e+01 6.00000e+01 6.50000e+01 8.22000e+00 -3.21400e+01 3.65900e+00
-3.94213e+01 1.75799e+02 -1.00000e+01 6.00000e+01 6.50000e+01 7.86000e+00 -2.16300e+01 1.79200e+00
-3.95421e+01 1.75971e+02 1.00000e+01 6.00000e+01 6.50000e+01 8.82000e+00 -5.88000e-01 2.07200e+00
-3.96628e+01 1.76144e+02 3.00000e+01 6.00000e+01 6.50000e+01 8.64000e+00 3.36100e+01 4.03100e+00
-3.97831e+01 1.76318e+02 5.00000e+01 6.00000e+01 6.50000e+01 9.13000e+00 3.93300e+01 3.87700e+00
-3.99032e+01 1.76492e+02 7.00000e+01 6.00000e+01 6.50000e+01 9.35000e+00 3.18500e+01 2.55000e+00
-4.00230e+01 1.76667e+02 9.00000e+01 6.00000e+01 6.50000e+01 8.86000e+00 2.77100e+01 9.09000e-01
-4.02022e+01 1.76930e+02 1.20000e+02 6.00000e+01 6.50000e+01 8.47000e+00 3.42600e+01 1.10000e-02
-3.86464e+01 1.74043e+02 -1.80000e+02 1.00000e+02 6.50000e+01 7.87000e+00 4.50000e+01 0.00000e+00
-3.88623e+01 1.74336e+02 -1.45000e+02 1.00000e+02 6.50000e+01 7.80000e+00 1.26100e+02 3.00000e-02
-3.90160e+01 1.74547e+02 -1.20000e+02 1.00000e+02 6.50000e+01 7.74000e+00 1.23800e+02 8.38000e-01
-3.91694e+01 1.74759e+02 -9.50000e+01 1.00000e+02 6.50000e+01 8.15000e+00 9.34500e+01 5.95000e-01
-3.93223e+01 1.74971e+02 -7.00000e+01 1.00000e+02 6.50000e+01 7.82000e+00 -1.15400e+01 5.35000e-01
-3.94444e+01 1.75142e+02 -5.00000e+01 1.00000e+02 6.50000e+01 8.04000e+00 1.79100e+01 1.00700e+00
-3.95663e+01 1.75314e+02 -3.00000e+01 1.00000e+02 6.50000e+01 8.18000e+00 -1.07000e+01 3.77000e-01
-3.96878e+01 1.75485e+02 -1.00000e+01 1.00000e+02 6.50000e+01 7.93000e+00 -1.28700e+00 1.42500e+00
-3.98092e+01 1.75658e+02 1.00000e+01 1.00000e+02 6.50000e+01 8.85000e+00 1.58000e+01 2.68500e+00
-3.99302e+01 1.75831e+02 3.00000e+01 1.00000e+02 6.50000e+01 8.97000e+00 3.66600e+01 5.35300e+00
-4.00510e+01 1.76005e+02 5.00000e+01 1.00000e+02 6.50000e+01 8.87000e+00 3.94000e+01 4.59500e+00
-4.01715e+01 1.76179e+02 7.00000e+01 1.00000e+02 6.50000e+01 9.09000e+00 3.15300e+01 2.24400e+00
-4.02918e+01 1.76354e+02 9.00000e+01 1.00000e+02 6.50000e+01 9.02000e+00 3.33500e+01 2.00500e+00
-4.04716e+01 1.76618e+02 1.20000e+02 1.00000e+02 6.50000e+01 8.49000e+00 3.64700e+01 1.40000e-01
-3.89082e+01 1.73727e+02 -1.80000e+02 1.40000e+02 6.50000e+01 7.87000e+00 4.50000e+01 0.00000e+00
-3.91249e+01 1.74020e+02 -1.45000e+02 1.40000e+02 6.50000e+01 7.70000e+00 -2.84200e+01 2.40000e-02
-3.92792e+01 1.74231e+02 -1.20000e+02 1.40000e+02 6.50000e+01 7.81000e+00 9.84100e+01 1.16000e-01
-3.94331e+01 1.74443e+02 -9.50000e+01 1.40000e+02 6.50000e+01 8.17000e+00 1.07300e+02 7.43000e-01
-3.95867e+01 1.74655e+02 -7.00000e+01 1.40000e+02 6.50000e+01 7.85000e+00 1.16300e+02 3.23000e-01
-3.97092e+01 1.74826e+02 -5.00000e+01 1.40000e+02 6.50000e+01 7.81000e+00 9.07100e+01 3.07000e-01
-3.98315e+01 1.74998e+02 -3.00000e+01 1.40000e+02 6.50000e+01 7.95000e+00 8.91300e+01 3.47000e-01
-3.99535e+01 1.75170e+02 -1.00000e+01 1.40000e+02 6.50000e+01 7.80000e+00 -7.54300e+00 6.98000e-01
-4.00753e+01 1.75342e+02 1.00000e+01 1.40000e+02 6.50000e+01 9.02000e+00 3.53200e+01 2.29000e+00
-4.01968e+01 1.75516e+02 3.00000e+01 1.40000e+02 6.50000e+01 8.92000e+00 4.49900e+01 4.21100e+00
-4.03181e+01 1.75690e+02 5.00000e+01 1.40000e+02 6.50000e+01 9.04000e+00 4.75000e+01 4.08900e+00
-4.04391e+01 1.75864e+02 7.00000e+01 1.40000e+02 6.50000e+01 9.11000e+00 4.68400e+01 2.35800e+00
-4.05598e+01 1.76039e+02 9.00000e+01 1.40000e+02 6.50000e+01 9.10000e+00 3.94500e+01 2.27200e+00
-4.07403e+01 1.76303e+02 1.20000e+02 1.40000e+02 6.50000e+01 8.51000e+00 3.80500e+01 2.48000e-01
-3.91692e+01 1.73408e+02 -1.80000e+02 1.80000e+02 6.50000e+01 7.87000e+00 4.50000e+01 0.00000e+00
-3.93866e+01 1.73702e+02 -1.45000e+02 1.80000e+02 6.50000e+01 7.80000e+00 1.03800e+00 1.00000e-03
-3.95415e+01 1.73913e+02 -1.20000e+02 1.80000e+02 6.50000e+01 7.82000e+00 -5.26900e+00 2.00000e-03
-3.96960e+01 1.74124e+02 -9.50000e+01 1.80000e+02 6.50000e+01 7.95000e+00 5.70900e+01 2.31000e-01
-3.98501e+01 1.74337e+02 -7.00000e+01 1.80000e+02 6.50000e+01 7.93000e+00 5.60500e+01 3.27000e-01
-3.99731e+01 1.74508e+02 -5.00000e+01 1.80000e+02 6.50000e+01 7.88000e+00 6.17200e+01 4.72000e-01
-4.00959e+01 1.74680e+02 -3.00000e+01 1.80000e+02 6.50000e+01 8.45000e+00 4.92700e+01 1.38800e+00
-4.02184e+01 1.74852e+02 -1.00000e+01 1.80000e+02 6.50000e+01 8.28000e+00 4.42800e+01 1.99600e+00
-4.03406e+01 1.75024e+02 1.00000e+01 1.80000e+02 6.50000e+01 9.06000e+00 5.29900e+01 4.50100e+00
-4.04626e+01 1.75198e+02 3.00000e+01 1.80000e+02 6.50000e+01 8.94000e+00 5.91400e+01 4.32400e+00
-4.05843e+01 1.75372e+02 5.00000e+01 1.80000e+02 6.50000e+01 8.88000e+00 6.31700e+01 2.93700e+00
-4.07058e+01 1.75547e+02 7.00000e+01 1.80000e+02 6.50000e+01 9.27000e+00 5.73100e+01 2.35100e+00
-4.08269e+01 1.75722e+02 9.00000e+01 1.80000e+02 6.50000e+01 8.98000e+00 3.75700e+01 1.21800e+00
-4.10082e+01 1.75986e+02 1.20000e+02 1.80000e+02 6.50000e+01 8.47000e+00 3.88000e+01 1.08000e-01
-3.73243e+01 1.75590e+02 -1.80000e+02 -1.00000e+02 8.50000e+01 7.70000e+00 -2.47600e+01 6.32000e-01
-3.75362e+01 1.75883e+02 -1.45000e+02 -1.00000e+02 8.50000e+01 7.78000e+00 -5.19200e+00 6.44000e-01
-3.76872e+01 1.76093e+02 -1.20000e+02 -1.00000e+02 8.50000e+01 7.87000e+00 7.12000e+01 5.28000e-01
-3.78378e+01 1.76304e+02 -9.50000e+01 -1.00000e+02 8.50000e+01 8.28000e+00 1.13500e+02 2.04000e-01
-3.79880e+01 1.76516e+02 -7.00000e+01 -1.00000e+02 8.50000e+01 8.23000e+00 9.52100e+01 6.31000e-01
-3.81078e+01 1.76686e+02 -5.00000e+01 -1.00000e+02 8.50000e+01 8.76000e+00 1.34000e+02 1.94800e+00
-3.82275e+01 1.76857e+02 -3.00000e+01 -1.00000e+02 8.50000e+01 8.34000e+00 -1.40600e+01 3.71500e+00
-3.83468e+01 1.77028e+02 -1.00000e+01 -1.00000e+02 8.50000e+01 8.94000e+00 8.54600e+00 2.52100e+00
-3.84659e+01 1.77200e+02 1.00000e+01 -1.00000e+02 8.50000e+01 8.38000e+00 3.10300e+01 2.53200e+00
-3.85848e+01 1.77372e+02 3.00000e+01 -1.00000e+02 8.50000e+01 8.32000e+00 2.70900e+01 1.14600e+00
-3.87033e+01 1.77545e+02 5.00000e+01 -1.00000e+02 8.50000e+01 8.46000e+00 5.35500e+01 2.10000e-01
-3.88216e+01 1.77719e+02 7.00000e+01 -1.00000e+02 8.50000e+01 8.46000e+00 5.60700e+01 1.60000e-02
-3.89397e+01 1.77893e+02 9.00000e+01 -1.00000e+02 8.50000e+01 8.32000e+00 4.50000e+01 0.00000e+00
-3.91162e+01 1.78155e+02 1.20000e+02 -1.00000e+02 8.50000e+01 8.28000e+00 4.50000e+01 0.00000e+00
-3.75904e+01 1.75285e+02 -1.80000e+02 -6.00000e+01 8.50000e+01 7.91000e+00 -3.61100e+01 2.15000e-01
-3.78031e+01 1.75578e+02 -1.45000e+02 -6.00000e+01 8.50000e+01 7.99000e+00 2.15600e+00 3.74000e-01
-3.79546e+01 1.75788e+02 -1.20000e+02 -6.00000e+01 8.50000e+01 7.94000e+00 -1.55500e+01 1.10600e+00
-3.81057e+01 1.76000e+02 -9.50000e+01 -6.00000e+01 8.50000e+01 7.97000e+00 -6.68100e+00 2.06000e-01
-3.82565e+01 1.76212e+02 -7.00000e+01 -6.00000e+01 8.50000e+01 8.18000e+00 8.38200e+01 4.05000e-01
-3.83768e+01 1.76382e+02 -5.00000e+01 -6.00000e+01 8.50000e+01 8.61000e+00 1.23200e+02 1.48400e+00
-3.84968e+01 1.76553e+02 -3.00000e+01 -6.00000e+01 8.50000e+01 8.46000e+00 -1.62100e+01 2.24000e+00
-3.86166e+01 1.76724e+02 -1.00000e+01 -6.00000e+01 8.50000e+01 8.79000e+00 2.01700e+01 5.34300e+00
-3.87362e+01 1.76896e+02 1.00000e+01 -6.00000e+01 8.50000e+01 8.74000e+00 3.20900e+01 3.58500e+00
-3.88554e+01 1.77069e+02 3.00000e+01 -6.00000e+01 8.50000e+01 8.28000e+00 4.59400e+01 1.74800e+00
-3.89745e+01 1.77242e+02 5.00000e+01 -6.00000e+01 8.50000e+01 8.38000e+00 3.70900e+01 4.19000e-01
-3.90932e+01 1.77416e+02 7.00000e+01 -6.00000e+01 8.50000e+01 8.48000e+00 4.67100e+01 1.70000e-02
-3.92117e+01 1.77590e+02 9.00000e+01 -6.00000e+01 8.50000e+01 8.32000e+00 4.50000e+01 0.00000e+00
-3.93889e+01 1.77852e+02 1.20000e+02 -6.00000e+01 8.50000e+01 8.29000e+00 4.50000e+01 0.00000e+00
-3.77894e+01 1.75055e+02 -1.80000e+02 -3.00000e+01 8.50000e+01 7.97000e+00 -2.41400e+01 1.10000e-02
-3.80027e+01 1.75348e+02 -1.45000e+02 -3.00000e+01 8.50000e+01 7.94000e+00 1.31100e+01 2.44000e-01
-3.81546e+01 1.75558e+02 -1.20000e+02 -3.00000e+01 8.50000e+01 7.74000e+00 -1.59400e+00 8.89000e-01
-3.83062e+01 1.75770e+02 -9.50000e+01 -3.00000e+01 8.50000e+01 7.84000e+00 1.79100e+01 6.73000e-01
-3.84573e+01 1.75982e+02 -7.00000e+01 -3.00000e+01 8.50000e+01 7.97000e+00 6.87000e+01 6.18000e-01
-3.85780e+01 1.76152e+02 -5.00000e+01 -3.00000e+01 8.50000e+01 8.23000e+00 9.83700e+01 2.90700e+00
-3.86983e+01 1.76323e+02 -3.00000e+01 -3.00000e+01 8.50000e+01 8.78000e+00 3.77500e+01 4.49400e+00
-3.88185e+01 1.76495e+02 -1.00000e+01 -3.00000e+01 8.50000e+01 8.73000e+00 3.85300e+01 7.97900e+00
-3.89383e+01 1.76667e+02 1.00000e+01 -3.00000e+01 8.50000e+01 8.69000e+00 4.17200e+01 6.13800e+00
-3.90579e+01 1.76839e+02 3.00000e+01 -3.00000e+01 8.50000e+01 8.48000e+00 4.56100e+01 1.88200e+00
-3.91773e+01 1.77013e+02 5.00000e+01 -3.00000e+01 8.50000e+01 8.45000e+00 3.18100e+01 3.01000e-01
-3.92964e+01 1.77187e+02 7.00000e+01 -3.00000e+01 8.50000e+01 8.48000e+00 2.98800e+01 6.00000e-02
-3.94152e+01 1.77361e+02 9.00000e+01 -3.00000e+01 8.50000e+01 8.33000e+00 1.29400e+02 8.00000e-03
-3.95929e+01 1.77624e+02 1.20000e+02 -3.00000e+01 8.50000e+01 8.29000e+00 4.50000e+01 0.00000e+00
-3.79880e+01 1.74823e+02 -1.80000e+02 0.00000e+00 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.82019e+01 1.75117e+02 -1.45000e+02 0.00000e+00 8.50000e+01 7.98000e+00 1.10300e+02 2.71000e-01
-3.83542e+01 1.75327e+02 -1.20000e+02 0.00000e+00 8.50000e+01 7.97000e+00 -2.32900e+01 6.22000e-01
-3.85062e+01 1.75538e+02 -9.50000e+01 0.00000e+00 8.50000e+01 7.86000e+00 -1.98200e+00 1.34300e+00
-3.86577e+01 1.75751e+02 -7.00000e+01 0.00000e+00 8.50000e+01 8.07000e+00 6.58500e+01 8.83000e-01
-3.87787e+01 1.75921e+02 -5.00000e+01 0.00000e+00 8.50000e+01 8.60000e+00 9.87100e+01 1.68300e+00
-3.88994e+01 1.76092e+02 -3.00000e+01 0.00000e+00 8.50000e+01 8.58000e+00 2.77500e+01 3.34800e+00
-3.90199e+01 1.76264e+02 -1.00000e+01 0.00000e+00 8.50000e+01 8.73000e+00 3.46200e+01 8.34300e+00
-3.91401e+01 1.76436e+02 1.00000e+01 0.00000e+00 8.50000e+01 8.76000e+00 3.71300e+01 6.19000e+00
-3.92600e+01 1.76609e+02 3.00000e+01 0.00000e+00 8.50000e+01 8.44000e+00 3.63100e+01 2.46200e+00
-3.93797e+01 1.76782e+02 5.00000e+01 0.00000e+00 8.50000e+01 8.38000e+00 3.22400e+01 4.47000e-01
-3.94991e+01 1.76956e+02 7.00000e+01 0.00000e+00 8.50000e+01 8.50000e+00 1.23900e+01 5.10000e-02
-3.96182e+01 1.77131e+02 9.00000e+01 0.00000e+00 8.50000e+01 8.33000e+00 1.23700e+02 3.20000e-02
-3.97964e+01 1.77394e+02 1.20000e+02 0.00000e+00 8.50000e+01 8.30000e+00 4.50000e+01 0.00000e+00
-3.81861e+01 1.74591e+02 -1.80000e+02 3.00000e+01 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.84005e+01 1.74884e+02 -1.45000e+02 3.00000e+01 8.50000e+01 7.83000e+00 -9.18400e+00 6.50000e-02
-3.85533e+01 1.75095e+02 -1.20000e+02 3.00000e+01 8.50000e+01 7.93000e+00 -1.35100e+01 5.14000e-01
-3.87057e+01 1.75306e+02 -9.50000e+01 3.00000e+01 8.50000e+01 7.88000e+00 -8.89200e+00 1.19200e+00
-3.88577e+01 1.75518e+02 -7.00000e+01 3.00000e+01 8.50000e+01 7.99000e+00 -1.81000e+01 2.45000e-01
-3.89790e+01 1.75689e+02 -5.00000e+01 3.00000e+01 8.50000e+01 8.79000e+00 -4.40500e+01 3.56900e+00
-3.91000e+01 1.75860e+02 -3.00000e+01 3.00000e+01 8.50000e+01 8.59000e+00 1.79200e+01 1.78900e+00
-3.92208e+01 1.76032e+02 -1.00000e+01 3.00000e+01 8.50000e+01 8.77000e+00 3.13800e+01 6.18600e+00
-3.93413e+01 1.76204e+02 1.00000e+01 3.00000e+01 8.50000e+01 8.64000e+00 2.85200e+01 5.93400e+00
-3.94616e+01 1.76377e+02 3.00000e+01 3.00000e+01 8.50000e+01 8.50000e+00 2.86500e+01 3.68400e+00
-3.95816e+01 1.76551e+02 5.00000e+01 3.00000e+01 8.50000e+01 8.47000e+00 4.24600e+01 9.46000e-01
-3.97014e+01 1.76725e+02 7.00000e+01 3.00000e+01 8.50000e+01 8.54000e+00 2.85800e+01 2.41000e-01
-3.98208e+01 1.76899e+02 9.00000e+01 3.00000e+01 8.50000e+01 8.33000e+00 1.18500e+01 3.90000e-02
-3.99995e+01 1.77162e+02 1.20000e+02 3.00000e+01 8.50000e+01 8.29000e+00 4.50000e+01 0.00000e+00
-3.83837e+01 1.74357e+02 -1.80000e+02 6.00000e+01 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.85988e+01 1.74650e+02 -1.45000e+02 6.00000e+01 8.50000e+01 8.08000e+00 -1.19900e+01 2.69000e-01
-3.87519e+01 1.74861e+02 -1.20000e+02 6.00000e+01 8.50000e+01 7.95000e+00 -2.65600e+01 1.00500e+00
-3.89047e+01 1.75072e+02 -9.50000e+01 6.00000e+01 8.50000e+01 7.92000e+00 8.50300e+01 3.46000e-01
-3.90571e+01 1.75285e+02 -7.00000e+01 6.00000e+01 8.50000e+01 7.80000e+00 -5.26800e+00 2.63000e-01
-3.91788e+01 1.75456e+02 -5.00000e+01 6.00000e+01 8.50000e+01 8.93000e+00 -4.30500e+01 8.55000e-01
-3.93001e+01 1.75627e+02 -3.00000e+01 6.00000e+01 8.50000e+01 8.70000e+00 3.20700e+01 7.84000e-01
-3.94213e+01 1.75799e+02 -1.00000e+01 6.00000e+01 8.50000e+01 9.02000e+00 3.46700e+01 4.46500e+00
-3.95421e+01 1.75971e+02 1.00000e+01 6.00000e+01 8.50000e+01 8.65000e+00 4.29300e+01 5.53600e+00
-3.96628e+01 1.76144e+02 3.00000e+01 6.00000e+01 8.50000e+01 8.84000e+00 4.24900e+01 3.65500e+00
-3.97831e+01 1.76318e+02 5.00000e+01 6.00000e+01 8.50000e+01 8.74000e+00 4.54600e+01 1.09500e+00
-3.99032e+01 1.76492e+02 7.00000e+01 6.00000e+01 8.50000e+01 8.55000e+00 4.68500e+01 3.76000e-01
-4.00230e+01 1.76667e+02 9.00000e+01 6.00000e+01 8.50000e+01 8.35000e+00 3.09800e+01 1.17000e-01
-4.02022e+01 1.76930e+02 1.20000e+02 6.00000e+01 8.50000e+01 8.29000e+00 4.50000e+01 0.00000e+00
-3.86464e+01 1.74043e+02 -1.80000e+02 1.00000e+02 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.88623e+01 1.74336e+02 -1.45000e+02 1.00000e+02 8.50000e+01 7.91000e+00 -4.90900e+00 3.80000e-02
-3.90160e+01 1.74547e+02 -1.20000e+02 1.00000e+02 8.50000e+01 8.02000e+00 1.31200e+02 3.44000e-01
-3.91694e+01 1.74759e+02 -9.50000e+01 1.00000e+02 8.50000e+01 8.40000e+00 8.29600e+01 5.28000e-01
-3.93223e+01 1.74971e+02 -7.00000e+01 1.00000e+02 8.50000e+01 8.10000e+00 1.12600e+02 5.92000e-01
-3.94444e+01 1.75142e+02 -5.00000e+01 1.00000e+02 8.50000e+01 8.62000e+00 9.71600e+01 9.22000e-01
-3.95663e+01 1.75314e+02 -3.00000e+01 1.00000e+02 8.50000e+01 8.87000e+00 6.29700e+01 1.27300e+00
-3.96878e+01 1.75485e+02 -1.00000e+01 1.00000e+02 8.50000e+01 8.84000e+00 6.10900e+01 3.76100e+00
-3.98092e+01 1.75658e+02 1.00000e+01 1.00000e+02 8.50000e+01 8.66000e+00 5.08100e+01 5.87800e+00
-3.99302e+01 1.75831e+02 3.00000e+01 1.00000e+02 8.50000e+01 8.77000e+00 4.95200e+01 3.53200e+00
-4.00510e+01 1.76005e+02 5.00000e+01 1.00000e+02 8.50000e+01 9.02000e+00 3.31000e+01 1.45600e+00
-4.01715e+01 1.76179e+02 7.00000e+01 1.00000e+02 8.50000e+01 8.54000e+00 2.72200e+01 4.32000e-01
-4.02918e+01 1.76354e+02 9.00000e+01 1.00000e+02 8.50000e+01 8.39000e+00 3.20100e+01 3.26000e-01
-4.04716e+01 1.76618e+02 1.20000e+02 1.00000e+02 8.50000e+01 8.28000e+00 2.52000e+01 1.30000e-02
-3.89082e+01 1.73727e+02 -1.80000e+02 1.40000e+02 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.91249e+01 1.74020e+02 -1.45000e+02 1.40000e+02 8.50000e+01 7.84000e+00 1.33400e+02 6.00000e-03
-3.92792e+01 1.74231e+02 -1.20000e+02 1.40000e+02 8.50000e+01 7.83000e+00 1.79800e+01 3.10000e-02
-3.94331e+01 1.74443e+02 -9.50000e+01 1.40000e+02 8.50000e+01 8.11000e+00 1.12300e+02 3.32000e-01
-3.95867e+01 1.74655e+02 -7.00000e+01 1.40000e+02 8.50000e+01 7.99000e+00 1.05700e+02 4.56000e-01
-3.97092e+01 1.74826e+02 -5.00000e+01 1.40000e+02 8.50000e+01 8.36000e+00 9.22700e+01 5.92000e-01
-3.98315e+01 1.74998e+02 -3.00000e+01 1.40000e+02 8.50000e+01 8.87000e+00 5.76200e+01 1.85000e+00
-3.99535e+01 1.75170e+02 -1.00000e+01 1.40000e+02 8.50000e+01 8.93000e+00 5.83600e+01 2.82900e+00
-4.00753e+01 1.75342e+02 1.00000e+01 1.40000e+02 8.50000e+01 8.96000e+00 4.69800e+01 4.49100e+00
-4.01968e+01 1.75516e+02 3.00000e+01 1.40000e+02 8.50000e+01 9.01000e+00 4.86100e+01 2.11700e+00
-4.03181e+01 1.75690e+02 5.00000e+01 1.40000e+02 8.50000e+01 8.73000e+00 5.85100e+01 7.03000e-01
-4.04391e+01 1.75864e+02 7.00000e+01 1.40000e+02 8.50000e+01 8.56000e+00 4.98900e+01 4.55000e-01
-4.05598e+01 1.76039e+02 9.00000e+01 1.40000e+02 8.50000e+01 8.38000e+00 3.52200e+01 3.29000e-01
-4.07403e+01 1.76303e+02 1.20000e+02 1.40000e+02 8.50000e+01 8.28000e+00 3.88700e+01 3.20000e-02
-3.91692e+01 1.73408e+02 -1.80000e+02 1.80000e+02 8.50000e+01 7.97000e+00 4.50000e+01 0.00000e+00
-3.93866e+01 1.73702e+02 -1.45000e+02 1.80000e+02 8.50000e+01 7.90000e+00 1.33500e+00 1.00000e-03
-3.95415e+01 1.73913e+02 -1.20000e+02 1.80000e+02 8.50000e+01 7.91000e+00 4.26300e+01 1.00000e-02
-3.96960e+01 1.74124e+02 -9.50000e+01 1.80000e+02 8.50000e+01 8.15000e+00 5.00900e+01 6.37000e-01
-3.98501e+01 1.74337e+02 -7.00000e+01 1.80000e+02 8.50000e+01 8.20000e+00 5.33500e+01 9.75000e-01
-3.99731e+01 1.74508e+02 -5.00000e+01 1.80000e+02 8.50000e+01 8.79000e+00 5.50100e+01 1.61300e+00
-4.00959e+01 1.74680e+02 -3.00000e+01 1.80000e+02 8.50000e+01 9.10000e+00 4.03900e+01 2.58300e+00
-4.02184e+01 1.74852e+02 -1.00000e+01 1.80000e+02 8.50000e+01 8.94000e+00 5.30500e+01 3.33000e+00
-4.03406e+01 1.75024e+02 1.00000e+01 1.80000e+02 8.50000e+01 8.65000e+00 5.72400e+01 2.56000e+00
-4.04626e+01 1.75198e+02 3.00000e+01 1.80000e+02 8.50000e+01 8.79000e+00 8.27900e+01 5.91000e-01
-4.05843e+01 1.75372e+02 5.00000e+01 1.80000e+02 8.50000e+01 8.81000e+00 -3.36800e+01 2.60000e-01
-4.07058e+01 1.75547e+02 7.00000e+01 1.80000e+02 8.50000e+01 8.63000e+00 3.71700e+01 2.39000e-01
-4.08269e+01 1.75722e+02 9.00000e+01 1.80000e+02 8.50000e+01 8.34000e+00 4.70400e+01 1.12000e-01
-4.10082e+01 1.75986e+02 1.20000e+02 1.80000e+02 8.50000e+01 8.26000e+00 4.50000e+01 0.00000e+00
-3.73243e+01 1.75590e+02 -1.80000e+02 -1.00000e+02 1.05000e+02 7.83000e+00 -2.12600e+01 3.26000e-01
-3.75362e+01 1.75883e+02 -1.45000e+02 -1.00000e+02 1.05000e+02 7.88000e+00 -1.50400e+01 1.02400e+00
-3.76872e+01 1.76093e+02 -1.20000e+02 -1.00000e+02 1.05000e+02 7.89000e+00 5.93000e+01 5.95000e-01
