X,Y,Z
-4788831.11353144,612224.5643297426,-4157152.709355827
-4800788.086216286,510054.9993278016,-4157152.709355827
-4810267.798877382,411152.10589131276,-4157152.709355827
-4788531.224867797,612186.2252858104,-4157503.7864127588
-4800040.541861878,514212.07924932323,-4157503.7864127588
-4809966.56779452,411126.3585110719,-4157503.7864127588
-4799515.096845258,516274.1058614136,-4157854.8414743217
-4809665.311281395,411100.60895720834,-4157854.8414743217
-4788330.970804897,608975.712851264,-4158205.874555506
-4788375.24411042,608627.4939587826,-4158205.874555506
-4809334.122405588,411424.6029071985,-4158205.874555506
-4787631.406945616,612071.188730475,-4158556.885646031
-4788075.251670458,608589.3633533824,-4158556.885646031
-4788119.496880527,608241.1630583442,-4158556.885646031
-4809032.816888701,411398.8270930247,-4158556.885646031
-4798949.891597042,513036.28273526335,-4158907.8747356166
-4808701.5573363025,411722.7488656614,-4158907.8747356166
-4808370.250667664,412046.6224544957,-4159258.841839255
-4808400.202831481,411696.9467850729,-4159258.841839255
-4797823.631438629,517856.95123898925,-4159609.7869466674
-4808068.872610968,412020.79627974826,-4159609.7869466674
-4781051.614011831,652620.3758812351,-4159960.710047573
-4797522.8702052785,517824.4883334474,-4159960.710047573
-4797823.316376019,515033.31513515656,-4159960.710047573
-4807737.495306391,412344.59749767825,-4159960.710047573
-4807767.469134049,411994.9679266502,-4159960.710047573
-4780609.375560575,653622.4417619889,-4160311.6111569605
-4807436.068275622,412318.74504466914,-4160311.6111569605
-4815039.314131584,311198.8133650606,-4160311.6111569605
-4807104.6203220235,412642.47404287074,-4160662.4902645526
-4814760.001779408,310829.16106878594,-4160662.4902645526
-4788068.879201335,591612.4839073116,-4161013.347360075
-4806773.125294693,412966.1548311137,-4161013.347360075
-4806803.144333019,412616.5953055033,-4161013.347360075
-4814321.971086413,312910.3414813001,-4161013.347360075
-4785674.400723683,608284.2026630415,-4161364.1824585125
-4787076.982844673,597145.7956564168,-4161364.1824585125
-4787120.395857589,596797.6679877995,-4161364.1824585125
-4788197.492584319,588093.4559750175,-4161364.1824585125
-4796769.518961569,513508.8343082286,-4161364.1824585125
-4806471.6257606,412940.2519852684,-4161364.1824585125
-4786646.291831768,598152.6332892786,-4161714.9955495866
-4786689.778065126,597804.536938738,-4161714.9955495866
-4786733.238984088,597456.4374267071,-4161714.9955495866
-4786776.674578,597108.3348385759,-4161714.9955495866
-4786820.084867482,596760.2290090928,-4161714.9955495866
-4787939.866037363,587708.3758360292,-4161714.9955495866
-4796431.24890127,513825.42792383797,-4161714.9955495866
-4806140.060124945,413263.8603603028,-4161714.9955495866
-4813786.1428970285,311820.88812371704,-4161714.9955495866
-4786345.9664379675,598115.1037928017,-4162065.786623025
-4786389.449942898,597767.0292826409,-4162065.786623025
-4786432.908135019,597418.9516111885,-4162065.786623025
-4786476.34100368,597070.8708638283,-4162065.786623025
-4805808.447425885,413587.4205921561,-4162065.786623025
-4805838.511646487,413237.9312182606,-4162065.786623025
-4813484.114685438,311801.32375122915,-4162065.786623025
-4785170.685271478,605037.9572428259,-4162416.55569381
-4786045.615724382,598077.5711322941,-4162416.55569381
-4786089.096500655,597729.5184643546,-4162416.55569381
-4786132.551965706,597381.4626353217,-4162416.55569381
-4786175.982108886,597033.4037305743,-4162416.55569381
-4795717.145497129,514807.22340595647,-4162416.55569381
-4805506.875411104,413561.4673330779,-4162416.55569381
-4813182.061010501,311781.75772931136,-4162416.55569381
-4778081.822296701,656462.8569686479,-4162767.302751668
-4786437.851121897,592471.1642681054,-4162767.302751668
-4794776.094739496,520702.9714302345,-4162767.302751668
-4805175.19212281,413884.95520993473,-4162767.302751668
-4805205.277982416,413535.51188688126,-4162767.302751668
-4812879.981881068,311762.1900585367,-4162767.302751668
-4777734.153047316,656769.0990947431,-4163118.0277863285
-4784613.999178073,604614.0633409698,-4163118.0277863285
-4785878.45263506,594522.2647840137,-4163118.0277863285
-4786008.043376029,593478.1339362302,-4163118.0277863285
-4804843.461803084,414208.39475875197,-4163118.0277863285
-4804873.571177534,413858.97564281506,-4163118.0277863285
-4795446.779469605,508782.18602749327,-4163468.7308127675
-4804511.684430021,414531.7861391635,-4163468.7308127675
-4812162.083455918,313472.8219375785,-4163468.7308127675
-4811859.935109355,313453.1394553182,-4163819.4118207153
-4783712.799834432,604500.1820963945,-4164170.0707999007
-4784847.221046933,595454.1902563089,-4164170.0707999007
-4803878.168529409,414829.077308812,-4164170.0707999007
-4811512.123379048,314133.26476321084,-4164170.0707999007
-4784978.433536481,591937.2138873753,-4164520.707765302
-4803576.451621186,414803.02316208807,-4164520.707765302
-4794205.228985458,509003.03305999684,-4164871.3227066486
-4803244.53318085,415126.2696626917,-4164871.3227066486
-4775695.084954681,658258.193440284,-4165221.915613673
-4783249.630163181,600907.954045679,-4165221.915613673
-4783293.316778117,600560.1047000791,-4165221.915613673
-4783336.978096616,600212.2521784183,-4165221.915613673
-4783554.905213616,598472.9421605613,-4165221.915613673
-4783598.41474867,598125.0706211681,-4165221.915613673
-4783641.898975241,597777.1960020837,-4165221.915613673
-4783685.357913972,597429.3181381671,-4165221.915613673
-4802912.567729715,415449.46796875325,-4165221.915613673
-4784762.017250394,586258.7295562575,-4165572.486501347
-4792405.474185655,520092.9058335186,-4165572.486501347
-4802580.555267563,415772.6179883486,-4165572.486501347
-4810280.333842131,314404.1500276627,-4165572.486501347
-4802248.495815923,416095.7196314553,-4165923.0353594013
-4801946.6595072085,416069.56671658746,-4166273.5621775766
-4801614.529566353,416392.5959916852,-4166624.066970837
-4801282.352646306,416715.57695701875,-4166974.549728919
-4790861.530884532,520277.85772505664,-4167325.0104415594
-4800919.788175068,417387.6433931788,-4167325.0104415594
-4800950.12876862,417038.50952259795,-4167325.0104415594
-4808722.831251316,315004.74528264214,-4167325.0104415594
-4800557.104383712,418059.61096768786,-4167675.449123722
-4800587.493837796,417710.5035542272,-4167675.449123722
-4808420.410253471,314984.93460676464,-4167675.449123722
-4783208.494700989,581479.0439327769,-4168025.86576515
-4790523.105878268,517773.844800127,-4168025.86576515
-4799580.204100488,425712.6339673195,-4168025.86576515
-4800224.739617188,418382.3986256728,-4168025.86576515
-4808072.103152765,315664.4313140439,-4168025.86576515
-4808117.963826304,314965.1222650901,-4168025.86576515
-4808140.856024308,314615.4651991911,-4168025.86576515
-4782907.589872563,581442.4639149623,-4168376.2603555745
-4799861.866129778,419054.19479732716,-4168376.2603555745
-4798914.348855422,426357.04804388795,-4168726.632909964
-4799529.38401633,419376.8615827367,-4168726.632909964
-4789051.3883795105,522900.47408095415,-4169076.9834180567
-4798581.350937912,426679.1824833734,-4169076.9834180567
-4799105.176542286,420746.4923428842,-4169076.9834180567
-4799166.320883582,420048.48628527037,-4169076.9834180567
-4799196.854976416,419699.4800071646,-4169076.9834180567
-4799227.363696039,419350.47142571845,-4169076.9834180567
-4798772.530231588,421068.9897518957,-4169427.311869587
-4771264.421911089,661537.1722742226,-4169777.6182795255
-4788223.084407713,522105.32422908937,-4170127.9026376065
-4806164.916253571,316943.3283989156,-4170127.9026376065
-4805862.300551906,316923.37235716864,-4170478.164933573
-4787658.038190189,521691.4067498385,-4170828.405182386
-4790287.839872708,496964.6121117918,-4170828.405182386
-4797472.178090377,422009.6147868276,-4170828.405182386
-4789768.851164959,499023.29035778966,-4171178.623373782
-4790202.50727406,494843.2390312278,-4171178.623373782
-4797170.0209219055,421983.03553310013,-4171178.623373782
-4789503.409897272,498643.5547403601,-4171528.819497512
-4789900.763639471,494812.06794873794,-4171528.819497512
-4796867.838390863,421956.45404835424,-4171528.819497512
-4796565.630484349,421929.87033145525,-4171878.993568528
-4786451.73010174,521559.96031849005,-4172229.145576574
-4796294.066196425,421554.48920670163,-4172229.145576574
-4795991.80563277,421527.92300876626,-4172579.275511399
-4795689.519698278,421501.3545809445,-4172929.38338795
-4795356.54521531,421823.5131521552,-4173279.4691959783
-4795387.208401793,421474.78392401396,-4173279.4691959783
-4785735.830048379,516904.33049595734,-4173629.5329252323
-4786445.478008483,510291.29714944755,-4173629.5329252323
-4795023.5238796845,422145.6233751149,-4173629.5329252323
-4795054.2104989225,421796.91828042635,-4173629.5329252323
-4802998.952946568,318839.42649630137,-4173629.5329252323
-4767465.778344095,662424.0056171933,-4173979.5745906583
-4794721.16573241,422119.00428389915,-4173979.5745906583
-4802649.670708677,319517.84197728615,-4173979.5745906583
-4786505.603315267,503961.8522942333,-4174329.5941820065
-4794418.782228266,422092.3829603083,-4174329.5941820065
-4784263.841511958,522025.6713384795,-4174679.5916890255
-4785428.5292338515,511238.7879747547,-4174679.5916890255
-4786276.93662721,503233.93431444693,-4174679.5916890255
-4794116.373376112,422065.7594051222,-4174679.5916890255
-4793813.939163031,422039.1336172037,-4175029.567126665
-4786255.257682739,497601.71645756013,-4175379.5204846743
-4793511.479597877,422012.50559733226,-4175379.5204846743
-4793208.994689514,421985.8753462884,-4175729.4517528024
-4800948.35734184,322210.2045263764,-4175729.4517528024
-4776196.786144782,581331.6016707995,-4176079.360945996
-4785578.7636105735,498234.95296935947,-4176079.360945996
-4792906.484425021,421959.24286293436,-4176079.360945996
-4800598.447231733,322888.091321355,-4176079.360945996
-4783695.39045185,513164.8345013124,-4176429.248054007
-4784913.121407027,501683.3230095446,-4176429.248054007
-4800271.933799623,323216.7965540617,-4176429.248054007
-4783318.709227628,513828.14890157036,-4176779.1130665885
-4785907.9688426545,489123.8640866496,-4176779.1130665885
-4782979.313164625,514143.53520839853,-4177128.955998685
-4784079.721684,500892.48908615875,-4177478.7768400465
-4784659.2979470305,495325.6218085458,-4177478.7768400465
-4781622.448682092,521033.7333830427,-4177828.5755804284
-4782822.000896644,509904.9919373467,-4177828.5755804284
-4783777.565752131,500860.8534016362,-4177828.5755804284
-4785072.421164302,488335.2509049592,-4177828.5755804284
-4764000.435077231,660883.1299864406,-4178178.3522347724
-4781244.5765117975,521696.23009299836,-4178178.3522347724
-4782556.946371402,509524.9862679729,-4178178.3522347724
-4784520.964698565,490740.0485762645,-4178178.3522347724
-4784770.158132877,488304.40378702694,-4178178.3522347724
-4773615.013030146,582426.5722350865,-4178877.8392443685
-4773699.673047106,581732.271944982,-4178877.8392443685
-4773741.96519223,581385.1171426219,-4178877.8392443685
-4790239.317340248,424533.0226024208,-4178877.8392443685
-4782532.261955037,501082.08108807605,-4179227.5496043134
-4783255.997559536,494125.64236138406,-4179227.5496043134
-4783969.614680651,487168.1582786239,-4179227.5496043134
-4784146.437764924,485428.62570053857,-4179227.5496043134
-4789905.710935183,424854.52684282925,-4179227.5496043134
-4797823.356990963,323402.417647566,-4179227.5496043134
-4780451.8545343485,517740.4554614172,-4179577.2378624263
-4781311.143611074,509743.9168080878,-4179577.2378624263
-4762495.30236491,660674.3313451476,-4179926.9040084663
-4779047.217914609,527787.6145655817,-4179926.9040084663
-4782830.650832812,492324.1235206434,-4179926.9040084663
-4782564.050952834,491945.2005002158,-4180276.5480573676
-4788873.63213998,426167.00617953314,-4180276.5480573676
-4781902.6410773955,495391.72174900817,-4180626.169998889
-4796539.566642295,324367.0950564577,-4180626.169998889
-4780360.805021796,507181.6104375876,-4180975.7698227935
-4780021.546604359,507497.14480383915,-4181325.347544009
-4771200.9287929125,582132.0309275992,-4181674.903152296
-4771243.2500159405,581785.0578380043,-4181674.903152296
-4778374.24015794,519976.5622999437,-4181674.903152296
-4778788.662649002,516153.97129500215,-4181674.903152296
-4780379.333873967,501207.96942679526,-4181674.903152296
-4787538.084806323,427451.8579620892,-4181674.903152296
-4770899.054705764,582095.1994090657,-4182024.4366374235
-4770941.373251126,581748.248272473,-4182024.4366374235
-4777041.795394044,529324.3773206339,-4182024.4366374235
-4782392.494361879,478575.63794931566,-4182024.4366374235
-4795207.809718096,326028.638291198,-4182024.4366374235
-4770597.155380489,582058.3648112399,-4182373.9480143148
-4770639.471247962,581711.4356294848,-4182373.9480143148
-4782124.655888942,478197.5894023516,-4182373.9480143148
-4794904.37215094,326008.00741538365,-4182373.9480143148
-4770295.230825926,582021.5271352002,-4182723.4372727345
-4770337.544015286,581674.6199101176,-4182723.4372727345
-4776205.807290332,531341.4473720944,-4182723.4372727345
-4776283.0372592425,530646.7707232237,-4182723.4372727345
-4759784.47686638,660298.2736884092,-4183072.9044024483
-4770035.591561938,581637.8011154492,-4183072.9044024483
-4775903.483388114,531307.8145626509,-4183072.9044024483
-4777240.334626343,519150.1340395136,-4183072.9044024483
-4769733.61387503,581600.9792439081,-4183422.3494183784
-4775639.756945028,530926.885995475,-4183422.3494183784
-4781147.029307564,478802.18308845995,-4183422.3494183784
-4785585.757762239,432189.08071587794,-4183422.3494183784
-4769431.610963395,581564.1542965713,-4183771.772310295
-4775337.380076995,530893.2695551418,-4183771.772310295
-4775375.975100912,530545.9957897852,-4183771.772310295
-4775414.544861011,530198.7193019853,-4183771.772310295
-4775453.089375601,529851.4399268854,-4183771.772310295
-4776974.1586064575,515957.9878494879,-4183771.772310295
-4782047.420840605,466601.7810202696,-4183771.772310295
-4758784.346631082,660865.0023593185,-4184121.173067961
-4769129.582835888,581527.3262745185,-4184121.173067961
-4774375.040655057,536762.4989270496,-4184121.173067961
-4775840.118681621,523566.77690196317,-4184121.173067961
-4776970.997636903,513146.2723437463,-4184121.173067961
-4778516.029354136,498553.4738520718,-4184121.173067961
-4793339.352355328,326601.99363474874,-4184121.173067961
-4758482.948491491,660823.1464003755,-4184470.5517062997
-4768785.229684167,581837.2925903815,-4184470.5517062997
-4768827.529479604,581490.4951761764,-4184470.5517062997
-4774267.499464829,534992.5657956576,-4184470.5517062997
-4775117.31557909,527353.6046710227,-4184470.5517062997
-4768483.153787407,581800.43644915,-4184819.908215082
-4768525.450903389,581453.6610026234,-4184819.908215082
-4774929.768368217,526278.4842246143,-4184819.908215082
-4773311.498018115,538049.0254766371,-4185169.242584068
-4779002.501809457,484906.69063980493,-4185169.242584068
-4783495.5831849305,431649.6152796038,-4185867.8449372035
-4791749.820505413,327543.95492378133,-4185867.8449372035
-4791446.1116261985,327523.1946564114,-4186217.112900888
-4782351.9616397815,437507.5301243688,-4186566.3587341607
-4782920.560279088,431247.0730045162,-4186566.3587341607
-4782951.908798956,430899.24812165654,-4186566.3587341607
-4756070.857582391,660488.1729390415,-4187264.783968544
-4782282.688552365,431540.16697084776,-4187264.783968544
-4782345.402940532,430844.6076144217,-4187264.783968544
-4782376.72220133,430496.8244757761,-4187264.783968544
-4777443.01759982,479133.07894461195,-4187613.963374344
-4781410.455991215,437772.0241062657,-4187613.963374344
-4765636.365931453,582508.3071695272,-4187963.1206339607
-4770380.641655066,542286.3025491772,-4187963.1206339607
-4770616.804577688,540204.7797741387,-4187963.1206339607
-4773790.520822319,511400.0034384273,-4187963.1206339607
-4781107.179895405,437744.25702967856,-4187963.1206339607
-4782050.810771528,427312.4657779453,-4187963.1206339607
-4755213.918777183,660016.6930537224,-4188312.25573717
-4769959.60621452,543292.5579498074,-4188312.25573717
-4777631.560966921,471081.8571061741,-4188312.25573717
-4781120.930745691,434239.67348375334,-4188312.25573717
-4781152.496898331,433891.97946571436,-4188312.25573717
-4781184.037773436,433544.2830695909,-4188312.25573717
-4781215.553363259,433196.5843806717,-4188312.25573717
-4765074.044062852,582087.8739229444,-4188661.3686988787
-4773481.496041949,508558.104167803,-4188661.3686988787
-4773518.466811584,508210.96542521025,-4188661.3686988787
-4780532.368841374,437341.0669369144,-4188661.3686988787
-4780564.16053523,436993.41571209516,-4188661.3686988787
-4780754.379801055,434907.45956199,-4188661.3686988787
-4764771.671023343,582050.9368936198,-4189010.4595088656
-4764813.986355894,581704.4314362563,-4189010.4595088656
-4764856.276499895,581357.922819392,-4189010.4595088656
-4764982.995727288,580318.3786122289,-4189010.4595088656
-4775458.292476985,486652.30600308534,-4189010.4595088656
-4754308.734157637,659891.0547608085,-4189359.5281569087
-4764469.272792609,582013.996787007,-4189359.5281569087
-4775155.216015343,486621.42041055777,-4189359.5281569087
-4764124.514191096,582323.512080195,-4189708.5746579124
-4780221.835829654,430653.2940723119,-4189708.5746579124
-4787680.312331958,329014.80774203164,-4190406.6011779155
-4763597.137813659,579094.9552889927,-4190755.5812015994
-4763639.238194402,578748.5351707566,-4190755.5812015994
-4771255.489159413,512181.33096962824,-4190755.5812015994
-4771441.408130068,510446.4197243381,-4190755.5812015994
-4763210.321183218,579750.9627620244,-4191104.539062485
-4763378.762371358,578365.3765910724,-4191104.539062485
-4763420.809696215,578018.9723554772,-4191104.539062485
-4766862.82995162,548910.286909859,-4191104.539062485
-4770989.68899732,511801.84654912143,-4191104.539062485
-4771026.895665164,511454.8890072897,-4191104.539062485
-4774862.181416083,474315.18121632445,-4191104.539062485
-4752497.686096675,659639.6839555041,-4191453.4747503554
-4762865.585098473,580060.5031268239,-4191453.4747503554
-4763118.230840262,577982.2558178538,-4191453.4747503554
-4763160.250304477,577635.8705296607,-4191453.4747503554
-4774902.523072311,470812.7697512576,-4191453.4747503554
-4762182.352465857,583140.6172373247,-4191802.388280109
-4762815.626787314,577945.5362226925,-4191802.388280109
-4762857.643582005,577599.1729405858,-4191802.388280109
-4751941.754002454,659210.2966185993,-4192151.2796415286
-4762512.99754623,577908.8135710678,-4192151.2796415286
-4762555.011671173,577562.4722968794,-4192151.2796415286
-4774295.792388194,470752.9451679281,-4192151.2796415286
-4762084.157662311,578911.0272304793,-4192500.148824396
-4762126.244671428,578564.7171397598,-4192500.148824396
-4762168.306485959,578218.404072419,-4192500.148824396
-4769403.93961144,515140.3332358006,-4192500.148824396
-4772391.011099005,486690.3936681116,-4192500.148824396
-4761486.190649061,581298.1630037169,-4192848.995843613
-4765468.192576893,547696.2694697882,-4192848.995843613
-4765627.3093472365,546310.0277836984,-4192848.995843613
-4765165.261445403,547661.4535306363,-4193197.8206889625
-4780304.363642887,394237.52676032454,-4193197.8206889625
-4780333.020759954,393889.89223048714,-4193197.8206889625
-4780361.652603121,393542.2555341325,-4193197.8206889625
-4780390.259165356,393194.6167565263,-4193197.8206889625
-4772078.877271107,480698.3533265494,-4193546.6233502254
-4779943.058374011,394907.68097117735,-4193546.6233502254
-4779971.764233901,394560.0726309986,-4193546.6233502254
-4780000.44481492,394212.46220418776,-4193546.6233502254
-4780029.100110045,393864.84977601387,-4193546.6233502254
-4780057.730132877,393517.23518146056,-4193546.6233502254
-4761041.474362197,577378.9232674312,-4193895.4038423006
-4761083.449946247,577032.6890899363,-4193895.4038423006
-4761125.400361395,576686.4517777081,-4193895.4038423006
-4761167.325597343,576340.211415677,-4193895.4038423006
-4761209.2256438155,575993.96808877,-4193895.4038423006
-4775692.416351004,440050.3221654683,-4193895.4038423006
-4779581.634015304,395577.7362466406,-4193895.4038423006
-4779610.388603948,395230.15418821113,-4193895.4038423006
-4779639.117908742,394882.5701230298,-4193895.4038423006
-4779667.821943322,394534.98388609354,-4193895.4038423006
-4779696.500700641,394187.3955626579,-4193895.4038423006
-4779725.154173671,393839.8052379865,-4193895.4038423006
-4779753.7823760165,393492.21274707344,-4193895.4038423006
-4779782.385300645,393144.61817517335,-4193895.4038423006
-4779810.962940549,392797.0216075559,-4193895.4038423006
-4779839.515309296,392449.422879208,-4193895.4038423006
-4750129.48131926,658958.8901673239,-4194244.1621549735
-4760696.693253035,577688.4134882323,-4194244.1621549735
-4760948.304181961,575611.1127626338,-4194244.1621549735
-4771015.450994127,485147.8894154208,-4194244.1621549735
-4772234.828626789,473002.79985468386,-4194244.1621549735
-4779277.671928673,395552.57910040027,-4194244.1621549735
-4779506.986269524,392772.041303535,-4194244.1621549735
-4779535.536822455,392424.4646810622,-4194244.1621549735
-4779564.0620988235,392076.8859832556,-4194244.1621549735
-4749827.347943918,658916.9768943319,-4194592.89827803
-4760309.821370412,578344.0345330073,-4194592.89827803
-4760645.482672227,575574.5008494076,-4194592.89827803
-4768770.15878905,503847.7849098723,-4194592.89827803
-4779231.53306635,392399.5044081797,-4194592.89827803
-4779260.05652836,392051.9478182179,-4194592.89827803
-4779288.554708428,391704.3892383039,-4194592.89827803
-4749525.189441877,658875.0601356536,-4194941.612226365
-4760342.635978565,575537.8858913787,-4194941.612226365
-4778927.504027998,392374.54205949465,-4194941.612226365
-4778956.025675498,392027.00757921615,-4194941.612226365
-4778984.522042664,391679.471109112,-4194941.612226365
-4749223.00582199,658833.1398925168,-4195290.303989762
-4759997.899886581,575847.4262552796,-4195290.303989762
-4770596.356531327,480198.5717383174,-4195290.303989762
-4778221.518627458,397214.53167650994,-4195290.303989762
-4778623.4497163035,392349.5776357381,-4195290.303989762
-4778651.969549144,392002.0652669809,-4195290.303989762
-4748920.797093103,658791.216166149,-4195638.973558012
-4759485.320169147,577541.4189956057,-4195638.973558012
-4759569.269818849,576849.1738376068,-4195638.973558012
-4759611.206892394,576503.0466401587,-4195638.973558012
-4767713.255392214,505138.51359646063,-4195638.973558012
-4777801.7248117635,398579.07866169716,-4195638.973558012
-4777830.69766891,398231.6260339916,-4195638.973558012
-4777859.645251567,397884.17138362763,-4195638.973558012
-4777888.567573474,397536.7145456681,-4195638.973558012
-4778319.370140172,392324.6111376412,-4195638.973558012
-4748570.645093339,659094.6164441827,-4195987.620946007
-4777468.656623497,398901.14044452936,-4195987.620946007
-4777497.652902521,398553.7120373763,-4195987.620946007
-4777526.623915759,398206.2815224728,-4195987.620946007
-4778015.265286614,392299.64256413764,-4195987.620946007
-4782740.964791353,329723.745845733,-4195987.620946007
-4777135.541603735,399223.1536977694,-4196336.246143534
-4777164.561294144,398875.7495979532,-4196336.246143534
-4777193.555727498,398528.34330530546,-4196336.246143534
-4777682.59550967,392622.1158645846,-4196336.246143534
-4760969.724863439,557354.9640303742,-4196684.849140385
-4767496.165929886,498455.19842748996,-4196684.849140385
-4768251.828576945,491173.8757997719,-4196684.849140385
-4769347.005272544,480423.1679398487,-4196684.849140385
-4776773.31137858,399892.4964248128,-4196684.849140385
-4776802.379752889,399545.1185819755,-4196684.849140385
-4776831.42286509,399197.73862614686,-4196684.849140385
-4776860.440708067,398850.3566425331,-4196684.849140385
-4777378.441944853,392597.1210237221,-4196684.849140385
-4782108.08988052,330029.53457960807,-4196684.849140385
-4747711.711025253,658623.4864197241,-4197033.429951446
-4760585.481588127,558011.8819186074,-4197033.429951446
-4766241.689655842,507436.24590349564,-4197033.429951446
-4776410.962249468,400561.74002656655,-4197033.429951446
-4776440.079293508,400214.38853273605,-4197033.429951446
-4777074.263107588,392572.12410601124,-4197033.429951446
-4767501.547677874,492498.157302713,-4197381.988566506
-4776770.05900678,392547.12511218403,-4197381.988566506
-4781185.002149114,334507.72380000656,-4197381.988566506
-4747154.895141459,658194.3795145495,-4197730.524975364
-4759938.561049576,558286.9644934883,-4197730.524975364
-4766038.979219683,503559.2202002311,-4197730.524975364
-4776437.272011392,392869.47734639834,-4197730.524975364
-4746852.507586566,658152.4533938599,-4198079.0391929
-4766281.816170965,498328.2347281023,-4198079.0391929
-4767640.714529721,485155.02455169475,-4198079.0391929
-4776104.438121128,393191.7812580652,-4198079.0391929
-4757771.366751344,571365.8083120874,-4198427.531208907
-4757812.9050680185,571019.8118763518,-4198427.531208907
-4757854.418223009,570673.8124207772,-4198427.531208907
-4757426.653187952,571675.3736629119,-4198776.001013183
-4757468.214007796,571329.4023776682,-4198776.001013183
-4757509.749677757,570983.4279879204,-4198776.001013183
-4757551.260187639,570637.4505785257,-4198776.001013183
-4757592.745527268,570291.4702343533,-4198776.001013183
-4757634.205716338,569945.4867911617,-4198776.001013183
-4765456.62739304,500344.1073416473,-4198776.001013183
-4775409.97653119,394183.5224386363,-4198776.001013183
-4756748.3222391615,574752.3500357682,-4199124.448620603
-4757165.036097119,571292.9934209018,-4199124.448620603
-4757206.569120147,570947.0410789718,-4199124.448620603
-4757248.0769847,570601.0857175875,-4199124.448620603
-4757289.559680604,570255.1274216125,-4199124.448620603
-4757331.017227552,569909.1660268155,-4199124.448620603
-4757372.449615367,569563.201618051,-4199124.448620603
-4758685.0005903095,558490.7610279034,-4199124.448620603
-4775076.978613851,394505.65687799506,-4199124.448620603
-4745451.105578613,659365.1377839086,-4199472.874020969
-4756319.649016749,575753.3992424703,-4199472.874020969
-4756361.50640186,575407.5084500475,-4199472.874020969
-4756861.833028188,571256.581442854,-4199472.874020969
-4757069.23332671,569526.8998901584,-4199472.874020969
-4757110.6379061015,569180.9546028995,-4199472.874020969
-4758381.700644794,558455.165014011,-4199472.874020969
-4764958.259061992,499240.7933642594,-4199472.874020969
-4767126.022986224,478098.38038798724,-4199472.874020969
-4774686.457980114,395522.19702992175,-4199472.874020969
-4774715.208542776,395174.9709589143,-4199472.874020969
-4774743.933854368,394827.7427980249,-4199472.874020969
-4756807.393827622,569144.6719163689,-4199821.277204077
-4756848.7706212355,568798.7455886013,-4199821.277204077
-4757997.106385617,559111.5945587397,-4199821.277204077
-4763368.459903086,511334.67977874563,-4199821.277204077
-4766787.36178623,478414.5556512709,-4199821.277204077
-4771753.346825228,426042.52910497226,-4199821.277204077
-4744846.078803569,659281.071263358,-4200169.658184802
-4756545.498741149,568762.4819457396,-4200169.658184802
-4763064.772361598,511302.0797451588,-4200169.658184802
-4765853.169569556,484622.9550563888,-4200169.658184802
-4773672.596346911,400332.09382999194,-4200169.658184802
-4773701.696697848,399984.9414763725,-4200169.658184802
-4773730.771796099,399637.7870907502,-4200169.658184802
-4773759.821655466,399290.6305083261,-4200169.658184802
-4773788.846268816,398943.47181425657,-4200169.658184802
-4773817.845629037,398596.31109369354,-4200169.658184802
-4773846.819749897,398249.1481818351,-4200169.658184802
-4773875.768624279,397901.98316383694,-4200169.658184802
-4773904.692245091,397554.81612485467,-4200169.658184802
-4773933.590626064,397207.64690008765,-4200169.658184802
-4773962.463760099,396860.47557468887,-4200169.658184802
-4744591.456445332,658893.9980601362,-4200518.016952944
-4756242.201706085,568726.215294979,-4200518.016952944
-4757349.7238998255,559386.2652621702,-4200518.016952944
-4773309.934501748,401000.8209974433,-4200518.016952944
-4773339.083477867,400653.69509888097,-4200518.016952944
-4773455.426963899,399265.17008449667,-4200518.016952944
-4773484.44972652,398918.03352670284,-4200518.016952944
-4773513.447237622,398570.89494254475,-4200518.016952944
-4744288.877272907,658851.9780880314,-4200866.353498297
-4755773.253110236,570073.3681266088,-4200866.353498297
-4755814.697443283,569727.5170012268,-4200866.353498297
-4757005.641383206,559696.5319655732,-4200866.353498297
-4773005.523851649,400975.2477741905,-4200866.353498297
-4773468.848649144,395421.3335445499,-4200866.353498297
-4777820.586270874,338811.6371262488,-4200866.353498297
-4777845.212716627,338464.18328493903,-4200866.353498297
-4777869.813888855,338116.7277370533,-4200866.353498297
-4743986.27300306,658809.9546305811,-4201214.667835741
-4756539.226027127,561044.4777618555,-4201214.667835741
-4756580.013748876,560698.5710402385,-4201214.667835741
-4756620.776325253,560352.6612703518,-4201214.667835741
-4761630.629080531,516052.3878095709,-4201214.667835741
-4761930.050359128,513282.0961698672,-4201214.667835741
-4763764.913331831,495963.87496509525,-4201214.667835741
-4763800.968248893,495617.44286569965,-4201214.667835741
-4772467.017203473,403726.24941513437,-4201214.667835741
-4772671.917446706,401296.7520145108,-4201214.667835741
-4772701.087952217,400949.6724297673,-4201214.667835741
-4756194.985605198,561354.5692674967,-4201562.959955078
-4761326.874149697,516019.46768838196,-4201562.959955078
-4763676.960055325,493853.7372254789,-4201562.959955078
-4765371.809351869,477222.39277722547,-4201562.959955078
-4772338.264284395,401618.20773034013,-4201562.959955078
-4772367.4581677085,401271.15240869345,-4201562.959955078
-4755440.988539572,565123.0140518101,-4201911.229846101
-4755482.072863705,564777.1871854773,-4201911.229846101
-4755523.132048345,564431.3572493264,-4201911.229846101
-4755850.700093213,561664.6107029752,-4201911.229846101
-4760910.409941542,517025.226660638,-4201911.229846101
